Date,axis,hcl,hdfc,icici,indus,infy,kotak,sbi,techm,wipro,yes,tcs
2015-03-24,558.049988,970.349976,1037.949951,283.545013,884.849976,1105.719971,670.375000,270.549988,659.650024,326.125000,164.529999,2591.300049
2015-03-25,562.200012,1007.150024,1034.250000,288.091003,871.049988,1109.550049,663.275024,265.399994,656.349976,330.549988,161.300003,2573.75
2015-03-26,544.299988,987.400024,1006.950012,279.954987,860.349976,1073.180054,652.700012,256.649994,651.150024,315.950012,161.270004,2513.100098
2015-03-27,546.400024,962.849976,1014.650024,285.954987,880.750000,1101.069946,649.575012,263.600006,645.900024,306.075012,163.199997,2514.800049
2015-03-30,563.549988,980.450012,1036.900024,289.726990,887.950012,1114.000000,655.924988,267.899994,626.950012,311.700012,164.589996,2564.149902
2015-03-31,560.200012,980.400024,1022.700012,286.817993,886.000000,1109.180054,656.625000,267.049988,629.700012,314.424988,163.149994,2553.949951
2015-04-06,569.049988,932.049988,1031.949951,292.045013,914.950012,1089.099976,698.799988,274.649994,643.349976,310.575012,169.179993,2605.649902
2015-04-08,555.900024,958.849976,1035.550049,286.454987,901.950012,1100.280029,685.799988,273.899994,672.299988,308.149994,164.119995,2508.899902
2015-04-09,572.150024,964.150024,1056.099976,291.454987,943.900024,1107.500000,715.299988,280.850006,670.400024,308.575012,168.339996,2547.449951
2015-04-13,566.000000,976.049988,1038.800049,288.091003,949.750000,1119.400024,722.799988,286.299988,664.400024,312.100006,168.339996,2655.5
2015-04-15,550.200012,944.500000,1031.650024,286.364014,946.549988,1106.849976,721.950012,290.000000,659.849976,303.325012,169.130005,2627.75
2015-04-16,550.799988,954.250000,1029.650024,284.091003,934.450012,1097.319946,709.200012,292.399994,656.049988,300.975006,170.160004,2582.800049
2015-04-17,533.700012,940.099976,1018.250000,281.908997,876.000000,1089.619995,693.275024,291.750000,641.049988,293.424988,161.880005,2474.850098
2015-04-20,518.250000,924.299988,1005.099976,282.864014,843.750000,1066.069946,685.450012,287.649994,632.299988,287.700012,157.580002,2428.800049
2015-04-21,523.200012,890.650024,1003.000000,282.591003,837.799988,1071.300049,676.500000,289.200012,637.500000,289.075012,156.750000,2427.050049
2015-04-22,540.099976,877.299988,1013.099976,284.500000,846.250000,1068.849976,681.125000,283.850006,629.799988,272.274994,159.210007,2445.100098
2015-04-23,538.200012,895.000000,1013.500000,283.500000,858.750000,1061.000000,688.775024,277.649994,615.200012,267.125000,170.259995,2457.25
2015-04-24,527.250000,896.950012,1006.450012,280.226990,830.549988,997.599976,684.125000,275.549988,587.500000,261.600006,164.789993,2493.050049
2015-04-27,524.200012,883.200012,1005.450012,274.817993,823.049988,992.325012,668.424988,267.049988,587.250000,266.899994,162.220001,2500.199951
2015-04-28,535.000000,870.500000,1004.549988,297.135986,827.700012,980.450012,671.025024,272.500000,608.599976,266.125000,165.289993,2495
2015-04-29,551.950012,887.200012,993.150024,300.135986,833.099976,980.575012,664.900024,271.899994,616.900024,270.825012,166.910004,2487.300049
2015-04-30,567.799988,880.549988,988.799988,301.045013,823.799988,971.125000,666.450012,269.750000,621.349976,269.299988,167.889999,2463.699951
2015-05-05,565.849976,911.950012,987.650024,298.591003,836.549988,981.375000,711.625000,272.049988,609.950012,272.450012,171.490005,2517.850098
2015-05-06,543.299988,891.150024,970.599976,283.773010,802.950012,961.025024,675.599976,265.399994,608.900024,266.174988,164.210007,2575.850098
2015-05-08,540.799988,925.500000,982.000000,288.182007,810.450012,978.974976,664.750000,261.950012,621.400024,270.250000,165.220001,2547.149902
2015-05-11,551.099976,941.900024,990.299988,294.091003,819.650024,996.825012,669.525024,276.049988,631.299988,270.750000,168.869995,2482.649902
2015-05-13,558.500000,937.299988,990.250000,288.773010,817.200012,978.349976,670.750000,274.299988,616.349976,271.125000,168.149994,2515.399902
2015-05-14,555.849976,925.299988,991.049988,286.317993,816.650024,967.400024,663.400024,280.950012,615.450012,268.250000,167.759995,2499.25
2015-05-15,562.049988,913.900024,990.099976,283.954987,833.349976,980.875000,672.275024,287.450012,618.349976,269.225006,169.910004,2511.149902
2015-05-18,567.500000,930.549988,1009.849976,287.500000,846.349976,996.525024,682.174988,289.750000,612.599976,272.125000,172.910004,2520.399902
2015-05-19,561.450012,934.150024,1007.549988,286.682007,845.700012,1011.169983,688.650024,288.450012,619.250000,276.299988,172.809998,2512.699951
2015-05-20,558.250000,960.099976,1024.050049,289.773010,851.549988,1023.650024,692.375000,292.600006,640.799988,282.000000,174.960007,2557.050049
2015-05-21,570.450012,970.250000,1024.699951,285.045013,848.200012,1024.219971,698.750000,290.250000,655.599976,282.125000,172.160004,2555.5
2015-05-22,568.650024,984.150024,1024.300049,285.091003,852.599976,1023.219971,693.650024,282.450012,667.049988,280.250000,173.369995,2617.899902
2015-05-25,562.099976,999.150024,1023.549988,283.773010,854.099976,1008.400024,687.549988,277.649994,648.450012,281.549988,170.539993,2601
2015-05-26,564.250000,993.500000,1027.400024,281.545013,852.950012,1003.650024,691.200012,277.149994,640.250000,279.125000,172.149994,2608.850098
2015-05-27,577.799988,991.500000,1038.150024,284.682007,860.299988,984.250000,687.275024,280.750000,549.099976,276.174988,174.179993,2615.25
2015-05-28,574.650024,980.099976,1029.400024,285.908997,855.299988,1008.299988,684.075012,277.600006,545.099976,277.274994,171.809998,2609.5
2015-05-29,585.400024,1010.750000,1050.550049,288.408997,873.950012,1011.580017,699.650024,278.149994,554.400024,280.850006,176.460007,2610.300049
2015-06-01,578.450012,973.299988,1036.199951,287.682007,882.950012,1023.900024,696.375000,278.200012,550.599976,281.774994,175.910004,2446.600098
2015-06-02,553.099976,952.700012,1008.799988,276.817993,847.150024,1004.330017,679.650024,266.250000,549.400024,274.399994,169.139999,2575.75
2015-06-04,556.400024,940.650024,1014.950012,263.726990,846.650024,1014.030029,682.500000,257.600006,557.250000,276.350006,165.429993,2547.300049
2015-06-05,548.400024,929.000000,1011.750000,258.273010,834.450012,1005.830017,678.174988,257.799988,553.500000,277.899994,164.679993,2463.050049
2015-06-08,553.599976,918.950012,1003.450012,257.408997,811.700012,1000.030029,676.424988,254.949997,550.549988,277.500000,164.520004,2573.300049
2015-06-10,564.500000,942.549988,1015.599976,265.908997,819.599976,1013.250000,667.299988,260.600006,556.299988,281.375000,166.690002,2700
2015-06-11,546.750000,914.799988,1000.200012,262.273010,795.099976,998.825012,640.450012,254.000000,557.549988,273.024994,160.919998,2505.75
2015-06-15,550.049988,908.049988,1005.200012,272.000000,794.549988,990.450012,644.849976,250.250000,554.049988,270.450012,160.710007,2504.800049
2015-06-16,551.150024,906.299988,1008.400024,274.591003,821.549988,999.349976,644.575012,254.600006,551.450012,270.149994,163.100006,2512
2015-06-17,549.250000,906.299988,1004.700012,273.954987,818.200012,995.700012,647.525024,255.100006,549.150024,273.274994,163.419998,2513.800049
2015-06-18,550.049988,913.750000,1019.599976,275.773010,825.549988,1001.950012,653.700012,258.100006,541.200012,278.049988,164.929993,2530.050049
2015-06-19,551.549988,918.200012,1030.500000,276.864014,834.700012,995.349976,664.075012,260.149994,544.150024,280.774994,165.979996,2549.550049
2015-06-22,572.150024,931.549988,1047.150024,286.408997,839.250000,1023.849976,678.950012,266.000000,551.450012,280.100006,171.880005,2591.5
2015-06-23,571.299988,927.450012,1052.099976,285.000000,833.599976,1000.400024,690.224976,267.750000,553.599976,278.700012,173.279999,2574.600098
2015-06-24,571.500000,938.099976,1045.800049,288.864014,844.500000,995.099976,691.900024,262.350006,545.299988,282.700012,172.009995,2570.300049
2015-06-25,570.049988,926.099976,1065.000000,286.182007,867.150024,990.450012,703.299988,264.799988,529.799988,276.075012,171.729996,2550
2015-06-26,565.500000,957.250000,1062.849976,283.364014,869.400024,1005.250000,690.150024,265.200012,521.799988,279.325012,170.149994,2592.800049
2015-06-29,562.700012,928.400024,1056.650024,282.908997,859.599976,990.150024,684.224976,259.649994,483.350006,276.200012,167.509995,2592.899902
2015-06-30,558.950012,919.750000,1067.150024,280.000000,872.700012,984.349976,692.900024,262.750000,477.799988,273.350006,168.770004,2550.949951
2015-07-01,578.650024,944.049988,1072.349976,283.817993,875.549988,997.400024,704.125000,267.750000,486.149994,276.375000,173.410004,2417.699951
2015-07-07,586.200012,936.299988,1086.849976,284.182007,898.950012,980.500000,712.799988,272.899994,471.399994,276.899994,172.399994,2616.25
2015-07-08,576.650024,933.000000,1068.849976,279.591003,892.400024,957.500000,707.099976,267.350006,470.299988,276.375000,159.500000,2552.050049
2015-07-09,571.700012,917.450012,1074.050049,281.364014,893.000000,938.000000,705.200012,267.750000,474.299988,272.450012,159.960007,2539.75
2015-07-10,578.099976,925.650024,1090.750000,284.682007,894.950012,937.500000,709.400024,270.549988,474.000000,274.325012,161.970001,2653.949951
2015-07-13,581.950012,960.849976,1096.150024,287.635986,923.950012,950.150024,715.000000,273.700012,475.799988,279.825012,162.899994,2509.550049
2015-07-14,583.900024,954.950012,1091.849976,284.954987,924.049988,971.250000,710.700012,268.200012,476.899994,282.700012,162.399994,2499.5
2015-07-15,584.000000,948.150024,1096.699951,286.045013,927.150024,984.000000,712.299988,268.049988,479.950012,288.875000,160.860001,2545.75
2015-07-16,608.650024,956.549988,1114.699951,288.273010,932.299988,989.049988,741.250000,272.200012,491.799988,287.649994,166.070007,2540.199951
2015-07-17,602.099976,955.400024,1110.550049,288.591003,935.849976,1001.849976,733.150024,271.100006,502.149994,284.174988,164.910004,2564.399902
2015-07-20,599.900024,946.650024,1115.250000,287.091003,947.450012,1001.250000,736.599976,267.450012,500.799988,284.299988,163.589996,2579.149902
2015-07-21,584.650024,974.799988,1098.050049,283.135986,938.349976,1112.650024,720.650024,264.299988,509.399994,288.299988,161.529999,2561.399902
2015-07-22,589.849976,983.049988,1114.400024,288.000000,956.900024,1103.150024,728.650024,268.549988,510.149994,292.299988,164.619995,2528.050049
2015-07-23,583.750000,970.049988,1107.900024,284.454987,949.799988,1098.000000,720.349976,270.049988,500.049988,294.524994,164.070007,2488.600098
2015-07-24,580.450012,952.650024,1107.849976,273.273010,955.849976,1087.599976,724.700012,263.250000,511.049988,283.375000,161.630005,2505.149902
2015-07-27,555.799988,937.099976,1095.849976,264.635986,938.299988,1065.300049,715.000000,258.450012,519.549988,280.825012,157.059998,2497.050049
2015-07-28,561.250000,923.349976,1108.500000,259.091003,949.849976,1062.849976,729.400024,259.200012,523.549988,278.325012,158.990005,2502.050049
2015-07-29,567.200012,951.349976,1108.349976,262.954987,953.599976,1085.400024,725.950012,253.600006,525.549988,282.424988,163.220001,2506.75
2015-07-30,565.700012,957.900024,1110.550049,264.545013,973.700012,1070.000000,716.799988,256.799988,524.349976,281.000000,162.500000,2480.649902
2015-07-31,573.500000,998.250000,1111.650024,274.908997,977.700012,1077.050049,695.400024,270.049988,530.700012,284.924988,165.789993,2510.75
2015-08-04,580.099976,932.900024,1086.449951,285.500000,952.299988,1057.250000,690.849976,288.600006,542.049988,279.924988,168.330002,2641.399902
2015-08-05,580.400024,937.400024,1092.199951,283.045013,952.650024,1086.349976,691.900024,285.399994,550.599976,287.674988,166.119995,2527.25
2015-08-06,584.750000,946.000000,1095.949951,282.773010,951.599976,1086.949951,706.799988,289.049988,533.900024,285.799988,165.520004,2577.449951
2015-08-07,580.299988,939.349976,1092.650024,281.954987,946.950012,1095.599976,705.000000,281.299988,535.150024,284.549988,164.289993,2595.100098
2015-08-10,575.900024,936.450012,1094.650024,281.454987,944.400024,1086.000000,707.299988,282.750000,530.950012,281.725006,163.350006,2633.800049
2015-08-12,557.849976,970.799988,1070.449951,265.135986,914.450012,1144.400024,686.150024,256.350006,557.549988,288.875000,154.000000,2329
2015-08-13,567.549988,965.549988,1077.550049,265.364014,925.299988,1158.000000,690.750000,259.299988,551.299988,285.600006,152.429993,2635.600098
2015-08-14,570.000000,973.700012,1101.800049,275.091003,959.000000,1149.250000,717.700012,268.500000,555.049988,287.625000,159.360001,2703.199951
2015-08-17,561.400024,968.450012,1091.500000,275.364014,951.750000,1142.150024,719.799988,279.750000,551.900024,287.924988,158.119995,2684.75
2015-08-18,561.349976,969.599976,1086.349976,273.726990,968.200012,1164.349976,705.099976,284.799988,562.450012,285.575012,157.199997,2740.899902
2015-08-19,554.000000,988.150024,1081.849976,276.817993,957.450012,1175.550049,712.400024,278.000000,560.299988,292.375000,154.850006,2733.600098
2015-08-20,533.400024,961.250000,1074.699951,271.135986,932.099976,1134.550049,697.450012,270.549988,558.900024,288.375000,144.009995,2686.850098
2015-08-21,525.299988,964.900024,1061.300049,269.545013,905.250000,1149.900024,688.000000,267.500000,563.049988,288.000000,138.429993,2676.149902
2015-08-24,482.049988,927.900024,1019.049988,245.408997,865.599976,1092.050049,647.599976,245.399994,523.650024,272.174988,125.940002,2578.649902
2015-08-25,502.950012,914.049988,1018.450012,257.726990,878.049988,1085.650024,639.450012,253.350006,528.000000,270.649994,136.139999,2567.149902
2015-08-26,495.600006,910.000000,1013.500000,252.772995,853.500000,1064.599976,627.250000,245.699997,507.299988,275.475006,136.330002,2576.75
2015-08-27,509.250000,913.099976,1022.099976,256.773010,858.500000,1082.800049,650.400024,249.449997,519.549988,275.674988,137.520004,2574.649902
2015-08-28,508.149994,952.200012,1027.949951,257.908997,847.650024,1111.050049,647.450012,248.949997,516.299988,281.799988,135.339996,2570.850098
2015-08-31,507.750000,971.049988,1027.449951,252.636002,858.049988,1094.400024,651.700012,247.350006,515.000000,285.899994,137.889999,2564.050049
2015-09-01,480.100006,952.000000,1000.099976,246.317993,831.500000,1089.000000,613.750000,239.100006,512.299988,282.075012,133.279999,2512.300049
2015-09-02,466.600006,948.900024,995.150024,240.772995,824.799988,1099.449951,608.700012,230.550003,536.000000,277.125000,131.850006,2512.899902
2015-09-03,486.899994,961.000000,1010.299988,242.591003,849.400024,1099.349976,627.099976,232.250000,540.400024,283.575012,134.339996,2646.800049
2015-09-04,468.000000,940.299988,996.049988,234.317993,840.799988,1073.949951,606.299988,225.149994,529.299988,277.000000,129.440002,2664.550049
2015-09-07,449.850006,920.849976,984.450012,226.455002,820.200012,1058.750000,600.650024,221.100006,538.000000,276.049988,130.139999,2522.5
2015-09-09,486.250000,943.200012,1016.299988,240.500000,857.950012,1088.699951,634.700012,231.649994,533.400024,280.549988,143.309998,2549.75
2015-09-10,482.600006,915.900024,1011.000000,243.091003,866.900024,1080.449951,635.299988,227.449997,533.799988,276.049988,142.600006,2629.649902
2015-09-11,481.250000,920.200012,1010.500000,243.227005,868.700012,1090.750000,631.250000,230.100006,525.049988,279.549988,142.190002,2471.350098
2015-09-14,496.200012,928.549988,1019.700012,247.636002,876.250000,1099.750000,645.750000,235.250000,525.799988,285.825012,146.330002,2551.649902
2015-09-15,481.899994,928.799988,1013.150024,244.091003,878.650024,1099.199951,640.000000,232.899994,540.900024,285.549988,145.589996,2537.25
2015-09-16,494.250000,938.900024,1023.349976,248.044998,899.099976,1101.650024,641.000000,236.800003,544.150024,290.274994,151.690002,2550.350098
2015-09-18,517.450012,950.549988,1049.750000,252.591003,918.650024,1104.449951,657.400024,242.000000,561.500000,296.000000,154.330002,2551.25
2015-09-21,528.000000,944.000000,1052.949951,253.908997,913.500000,1104.650024,665.450012,245.250000,567.500000,296.100006,153.440002,2551.050049
2015-09-22,509.700012,935.000000,1030.650024,245.955002,888.049988,1107.449951,642.700012,237.949997,557.799988,297.950012,146.649994,2526.800049
2015-09-23,511.700012,927.099976,1049.199951,248.500000,905.549988,1116.250000,658.650024,239.850006,556.099976,295.375000,147.649994,2532.649902
2015-09-24,513.950012,954.950012,1051.400024,243.908997,926.900024,1140.550049,654.450012,239.050003,567.349976,301.524994,144.179993,2580.399902
2015-09-28,506.700012,950.500000,1046.400024,243.727005,920.900024,1105.550049,641.099976,239.449997,573.400024,296.475006,145.979996,2593.699951
2015-09-29,504.500000,953.700012,1064.800049,244.544998,941.349976,1121.849976,651.500000,241.899994,570.400024,294.149994,147.720001,2588.25
2015-09-30,495.649994,982.150024,1068.800049,245.772995,942.450012,1161.949951,648.099976,237.149994,557.349976,298.924988,145.940002,2588.050049
2015-10-06,506.399994,853.599976,1085.949951,257.045013,952.200012,1154.599976,655.750000,240.100006,564.750000,299.674988,148.619995,2600.75
2015-10-07,496.799988,817.200012,1087.750000,257.273010,948.349976,1133.199951,660.500000,243.550003,566.299988,294.424988,147.149994,2474.350098
2015-10-08,491.500000,828.650024,1083.099976,253.136002,944.799988,1132.150024,653.599976,243.300003,563.000000,294.899994,145.470001,2572.100098
2015-10-09,490.450012,849.200012,1086.150024,260.091003,940.049988,1167.400024,659.500000,243.449997,561.200012,296.174988,145.130005,2545.399902
2015-10-12,487.049988,855.099976,1080.550049,261.454987,944.599976,1122.900024,662.049988,244.550003,562.750000,291.975006,144.750000,2384.550049
2015-10-13,490.899994,829.900024,1076.349976,261.317993,945.950012,1099.400024,656.049988,243.800003,561.000000,292.674988,146.759995,2598.550049
2015-10-14,495.500000,833.549988,1084.750000,257.182007,949.900024,1097.599976,652.849976,244.250000,548.049988,291.450012,147.740005,2483.699951
2015-10-15,498.700012,835.000000,1084.150024,260.317993,957.799988,1097.349976,653.450012,248.949997,545.299988,288.549988,151.830002,2467.75
2015-10-16,505.000000,841.150024,1100.050049,263.135986,964.450012,1094.900024,659.299988,256.799988,545.799988,288.475006,154.710007,2472
2015-10-19,506.649994,857.750000,1097.800049,261.091003,962.049988,1111.949951,658.349976,254.500000,541.599976,288.774994,154.089996,2488.75
2015-10-20,509.399994,864.299988,1094.900024,260.182007,956.700012,1125.949951,654.049988,254.850006,548.099976,285.899994,154.020004,2526.75
2015-10-21,511.750000,863.049988,1095.000000,257.000000,957.450012,1138.400024,656.599976,249.800003,539.450012,288.924988,153.059998,2530
2015-10-23,525.650024,852.950012,1108.500000,260.226990,959.799988,1149.900024,665.200012,253.399994,540.099976,283.875000,154.229996,2537.149902
2015-10-26,521.049988,863.549988,1101.500000,259.408997,957.950012,1152.150024,661.900024,251.250000,542.650024,284.524994,149.240005,2536.550049
2015-10-27,521.799988,867.650024,1110.900024,257.908997,954.000000,1149.400024,660.450012,248.800003,538.799988,287.549988,150.259995,2531.100098
2015-10-28,482.899994,877.549988,1111.500000,246.544998,924.200012,1153.199951,671.450012,242.050003,549.549988,289.000000,145.529999,2529.100098
2015-10-29,468.950012,875.900024,1103.550049,246.772995,914.500000,1145.050049,664.000000,236.949997,549.000000,287.299988,148.720001,2495.350098
2015-10-30,475.399994,871.700012,1099.599976,251.817993,911.900024,1135.449951,687.650024,237.050003,539.150024,286.424988,151.729996,2495.199951
2015-11-02,478.250000,876.299988,1083.099976,254.136002,913.650024,1131.199951,686.500000,236.899994,556.049988,287.575012,154.399994,2459.899902
2015-11-03,474.649994,876.099976,1084.900024,254.044998,911.849976,1145.500000,683.099976,235.949997,556.750000,287.125000,155.860001,2606.550049
2015-11-05,463.799988,877.500000,1079.849976,245.500000,907.450012,1122.900024,650.599976,233.899994,534.950012,285.424988,152.399994,2556
2015-11-06,465.149994,885.450012,1080.900024,242.817993,920.950012,1138.300049,656.500000,243.000000,533.450012,284.975006,151.690002,2571.300049
2015-11-09,464.950012,882.500000,1064.800049,239.227005,923.400024,1134.599976,660.099976,246.100006,532.400024,280.125000,152.389999,2552
2015-11-13,484.950012,843.400024,1052.050049,237.955002,892.250000,1100.800049,669.599976,240.250000,520.049988,275.750000,147.619995,2397.399902
2015-11-16,481.450012,838.599976,1060.949951,242.955002,912.400024,1080.199951,679.099976,248.300003,515.950012,276.750000,150.190002,2374.600098
2015-11-17,475.600006,856.750000,1060.800049,243.500000,906.250000,1061.500000,677.150024,247.850006,523.500000,277.924988,149.130005,2390.550049
2015-11-18,463.549988,845.650024,1048.599976,236.772995,901.049988,1020.000000,672.799988,241.000000,516.700012,277.174988,144.610001,2351.449951
2015-11-19,463.049988,873.950012,1068.900024,242.182007,914.150024,1047.800049,682.099976,243.899994,534.400024,278.375000,146.679993,2362.550049
2015-11-20,459.850006,866.549988,1070.849976,240.863998,921.849976,1052.400024,682.299988,242.949997,534.900024,284.850006,146.240005,2398.350098
2015-11-23,462.700012,863.750000,1066.050049,241.772995,919.700012,1053.699951,684.099976,242.699997,539.000000,285.049988,148.130005,2391.050049
2015-11-24,463.850006,866.200012,1064.349976,239.408997,919.549988,1041.150024,677.599976,241.399994,537.549988,281.924988,148.830002,2367.949951
2015-11-26,465.299988,862.900024,1063.949951,240.000000,915.549988,1052.400024,685.200012,242.500000,529.599976,284.750000,149.960007,2345.550049
2015-11-27,471.000000,872.549988,1079.400024,245.500000,923.349976,1066.349976,698.750000,249.699997,534.299988,284.975006,152.539993,2353.350098
2015-11-30,468.649994,870.950012,1077.750000,248.682007,935.250000,1087.900024,692.349976,248.649994,533.450012,284.975006,153.399994,2373.550049
2015-12-01,461.600006,877.700012,1083.000000,249.000000,942.650024,1079.000000,688.599976,250.199997,542.150024,290.975006,152.039993,2509.699951
2015-12-02,459.500000,859.650024,1077.800049,245.817993,942.599976,1060.699951,680.450012,244.600006,540.000000,288.875000,150.130005,2462.149902
2015-12-03,462.500000,851.150024,1076.750000,241.636002,946.700012,1057.750000,674.799988,241.100006,542.599976,286.274994,150.410004,2619.050049
2015-12-08,458.799988,858.049988,1049.250000,237.682007,944.200012,1044.400024,674.000000,235.949997,530.700012,283.350006,145.149994,2671.699951
2015-12-10,449.950012,845.700012,1060.599976,235.408997,930.099976,1047.349976,677.900024,231.949997,538.750000,282.549988,141.419998,2592.600098
2015-12-14,431.350006,840.849976,1055.050049,226.363998,914.349976,1069.500000,674.099976,225.949997,543.650024,283.524994,136.649994,2378.449951
2015-12-15,436.100006,845.200012,1059.449951,224.000000,918.150024,1077.550049,686.599976,226.399994,519.950012,279.450012,138.270004,2375.850098
2015-12-16,438.149994,847.049988,1067.300049,229.136002,932.750000,1095.849976,694.500000,227.300003,523.349976,277.475006,139.710007,2408.399902
2015-12-17,435.549988,860.450012,1080.250000,230.136002,949.049988,1107.099976,703.200012,230.899994,530.000000,278.049988,144.220001,2439.75
2015-12-18,432.549988,846.150024,1073.000000,227.363998,935.049988,1083.150024,702.450012,226.500000,523.250000,277.100006,143.740005,2416.800049
2015-12-21,442.350006,855.450012,1075.400024,234.727005,950.650024,1103.449951,705.900024,230.449997,521.849976,277.924988,143.770004,2446.399902
2015-12-22,446.700012,849.250000,1066.449951,235.955002,934.700012,1083.750000,698.200012,228.350006,519.549988,277.725006,142.789993,2405.050049
2015-12-23,452.000000,863.799988,1074.099976,238.044998,939.650024,1100.849976,702.549988,229.649994,518.049988,278.149994,144.949997,2425.800049
2015-12-24,450.750000,860.299988,1074.000000,234.500000,945.400024,1096.349976,701.349976,228.300003,516.950012,278.600006,144.869995,2434.25
2015-12-28,455.350006,867.700012,1077.250000,240.044998,957.599976,1104.750000,708.000000,228.899994,518.799988,280.725006,146.589996,2462.699951
2015-12-29,458.350006,854.500000,1077.949951,240.682007,958.750000,1104.699951,706.200012,228.199997,518.950012,282.024994,146.289993,2455.800049
2015-12-30,455.100006,840.500000,1074.300049,238.500000,968.549988,1086.300049,709.150024,225.800003,525.150024,279.049988,146.850006,2418.300049
2015-12-31,449.100006,855.099976,1082.150024,237.591003,968.950012,1105.400024,720.049988,224.449997,521.650024,279.950012,145.160004,2436.850098
2016-01-01,449.899994,845.849976,1088.750000,239.091003,963.849976,1105.250000,727.250000,227.800003,520.049988,278.225006,146.490005,2416.399902
2016-01-04,438.399994,845.950012,1070.500000,232.317993,934.200012,1078.900024,705.299988,220.699997,516.400024,278.850006,141.149994,2453.899902
2016-01-06,430.700012,841.400024,1067.099976,227.363998,943.950012,1069.349976,703.599976,216.850006,525.099976,277.549988,140.770004,2633.550049
2016-01-07,409.250000,825.049988,1056.199951,224.317993,925.500000,1050.800049,691.650024,209.550003,510.799988,274.924988,135.770004,2500.850098
2016-01-08,413.700012,828.349976,1062.349976,222.772995,947.049988,1063.300049,695.099976,208.949997,522.150024,277.899994,138.740005,2708.25
2016-01-11,417.200012,814.549988,1058.599976,217.682007,936.750000,1055.699951,700.849976,204.300003,507.299988,268.725006,138.899994,2350
2016-01-12,406.100006,810.049988,1046.949951,215.227005,913.250000,1049.949951,692.000000,199.399994,507.399994,274.450012,134.589996,2263.449951
2016-01-13,406.700012,826.400024,1060.150024,217.727005,936.400024,1083.400024,689.150024,200.899994,504.450012,273.250000,136.539993,2279.199951
2016-01-14,390.600006,828.849976,1049.750000,214.317993,917.000000,1133.000000,684.099976,196.050003,514.000000,272.625000,134.839996,2278.800049
2016-01-15,374.250000,838.049988,1042.150024,204.044998,921.549988,1139.900024,675.599976,184.300003,520.549988,271.549988,132.740005,2261.100098
2016-01-18,373.200012,842.349976,1025.849976,202.817993,899.099976,1131.900024,667.400024,181.000000,517.400024,273.575012,131.199997,2277.649902
2016-01-19,393.000000,838.250000,1035.800049,207.955002,896.450012,1139.650024,668.700012,182.949997,512.500000,271.000000,136.250000,2279.300049
2016-01-20,387.600006,841.900024,1018.299988,204.000000,873.650024,1121.250000,662.650024,173.649994,507.000000,271.274994,129.250000,2280.100098
2016-01-21,409.149994,835.250000,1023.000000,205.727005,873.400024,1137.050049,660.849976,175.600006,507.350006,275.399994,130.860001,2254.5
2016-01-22,424.149994,839.250000,1030.300049,211.591003,898.000000,1136.250000,683.049988,184.600006,514.250000,275.049988,136.800003,2295.75
2016-01-25,420.850006,838.700012,1041.150024,214.591003,907.200012,1137.650024,681.000000,182.949997,514.549988,273.524994,135.500000,2304.649902
2016-01-27,415.399994,836.000000,1035.650024,215.727005,908.250000,1138.500000,674.599976,184.399994,503.049988,276.274994,135.610001,2319.75
2016-01-28,405.649994,844.500000,1031.699951,212.000000,907.150024,1129.599976,663.250000,185.250000,500.049988,273.625000,134.309998,2331.199951
2016-01-29,408.399994,865.750000,1049.849976,209.227005,928.799988,1164.900024,683.599976,179.899994,501.399994,281.399994,149.360001,2391.300049
2016-02-02,390.899994,872.650024,1053.800049,191.272995,908.250000,1175.550049,677.150024,169.399994,474.450012,283.625000,152.860001,2398.100098
2016-02-03,380.549988,852.099976,1043.849976,185.500000,905.650024,1157.699951,665.549988,166.050003,472.200012,278.899994,155.539993,2318.850098
2016-02-05,399.549988,869.650024,1055.250000,190.363998,911.849976,1174.699951,692.000000,168.199997,475.100006,278.950012,155.410004,2526.699951
2016-02-08,408.549988,849.750000,1035.849976,189.591003,882.950012,1150.800049,673.099976,172.149994,470.649994,272.500000,153.669998,2699.199951
2016-02-09,399.899994,810.450012,1026.050049,190.363998,868.349976,1107.650024,677.049988,167.050003,448.250000,268.125000,149.369995,2514.800049
2016-02-11,377.200012,808.000000,975.299988,181.136002,811.150024,1078.650024,628.950012,154.250000,431.950012,258.600006,142.889999,2304.050049
2016-02-12,391.100006,798.250000,971.400024,175.955002,811.950012,1084.650024,622.000000,154.800003,430.000000,258.649994,145.690002,2221.850098
2016-02-15,417.649994,827.099976,973.599976,185.000000,823.700012,1091.750000,625.250000,167.850006,430.299988,262.875000,150.679993,2269.149902
2016-02-16,405.799988,824.299988,973.450012,178.727005,834.799988,1079.150024,620.250000,156.399994,422.850006,263.299988,146.770004,2265.550049
2016-02-17,403.100006,824.799988,974.900024,173.408997,831.549988,1097.849976,625.299988,158.949997,429.549988,263.475006,144.070007,2275.550049
2016-02-18,398.049988,843.950012,989.450012,178.317993,847.700012,1123.400024,635.549988,159.800003,429.399994,270.649994,142.850006,2315.850098
2016-02-19,392.500000,851.549988,989.299988,180.727005,841.500000,1127.250000,631.200012,164.699997,440.500000,273.674988,142.509995,2319.649902
2016-02-22,397.149994,845.950012,988.750000,180.408997,844.599976,1126.650024,640.200012,164.949997,431.700012,271.375000,142.550003,2315.899902
2016-02-23,385.149994,828.950012,970.049988,174.544998,839.650024,1123.900024,623.000000,158.500000,428.600006,269.975006,137.270004,2264
